,isbn,lang,title,author,author_gender,author_nationality,author_birth_year,year_published,avg_rating,num_ratings,adjective_score,adverb_score,flesch_reading_ease_score,lexical_diversity,word_count,count_exclamation_marks,count_question_marks,profanity_score,sentiment_neg_score,sentiment_pos_score,sentiment_compound_score,reading_difficulty,reading_time
1612,0425226778,en,A Plague of Poison,Maureen Ash,female,,,2009,3.97,463,522.08,403.35,0.067,0.0944,81616,0.61,34.92,3.119,0.075,0.081,0.986,2.461,5313
1613,1634500989,en,Last Stand on the Ocean Shore: The Mystery of Herobrine: Book Three: A Gameknight999 Adventure: An Unofficial Minecrafter's Adventure,Mark Cheverton,male,,,2015,4.62,396,629.27,478.68,0.061,0.0883,64615,32.5,58.19,0.152,0.086,0.087,-0.553,2.423,4482
1614,0679772618,en,Blossom,Andrew Vachss,male,,1942.0,1990,4.04,1632,487.81,480.79,0.067,0.1232,69822,9.88,166.28,21.888,0.041,0.064,0.998,2.276,4494
1615,0099532514,en,Slow Learner,Thomas Pynchon,male,,,1984,3.5,4210,642.41,512.77,0.106,0.1618,55463,2.34,47.78,27.25,0.078,0.072,-0.976,2.493,3785
1616,0886778344,en,Fearful Symmetries: The Return of Noha Rajasthan,S. Andrew Swann,,United States,,1999,3.94,154,591.11,467.44,0.067,0.1009,77143,2.46,57.04,14.104,0.078,0.039,-0.999,2.459,5095
1617,0140274111,en,Breakfast at Tiffany's,Truman Capote,male,,,1958,3.88,214263,627.39,508.2,0.115,0.1761,43211,15.27,54.38,16.092,0.053,0.145,1.0,2.433,2833
1618,0330524534,en,Jupiter War,Neal Asher,male,,,2013,4.1,2459,646.92,668.84,0.052,0.0807,140497,3.7,48.61,4.138,0.078,0.082,0.961,2.595,9812
1619,0060888741,en,The Burning Land,Bernard Cornwell,male,England,1944.0,2009,4.29,28946,548.89,475.68,0.05,0.0757,118566,30.78,78.69,13.355,0.122,0.088,-1.0,2.351,7743
1620,0802134246,en,Random Acts of Senseless Violence,Jack Womack,male,,,1993,3.95,2302,479.45,689.44,0.04,0.077,98050,3.47,92.4,50.944,0.081,0.078,-0.962,2.236,5863
1621,0778327043,en,In Their Footsteps & Thief of Hearts: In Their Footsteps\Thief of Hearts,Tess Gerritsen,female,United States,1953.0,2008,3.71,926,568.53,583.95,0.054,0.0857,130935,29.94,146.26,3.648,0.073,0.078,0.987,2.545,8735
1622,0316730521,en,Death Message,Mark Billingham,male,British,1961.0,2007,3.97,2958,583.39,583.93,0.053,0.0971,111417,0.9,97.11,38.563,0.086,0.064,-0.999,2.424,7365
1623,0786702230,en,The Emperor's Snuff-Box,John Dickson Carr,male,United States,1906.0,1942,3.81,449,616.8,594.87,0.077,0.1137,61560,71.31,141.98,3.182,0.047,0.051,-0.843,2.459,4089
1624,0345806697,en,The Dark Room,Rachel Seiffert,female,,,2001,3.74,2526,531.76,541.96,0.053,0.0813,85227,3.75,86.12,5.851,0.056,0.063,0.957,2.252,5466
1625,1904738214,en,The Chinaman: A Sergeant Studer Mystery,Friedrich Glauser,male,,,1939,3.48,125,545.99,506.11,0.075,0.1061,52400,32.44,127.86,9.171,0.066,0.07,0.972,2.487,3443
1626,9164204022,en,Beyond All Reasonable Doubt,Malin Persson Giolito,female,,,2012,3.39,1204,547.53,608.86,0.053,0.0882,112177,3.21,78.98,15.208,0.068,0.087,0.999,2.393,7268
1627,1609450825,en,The Eyes of Venice,Alessandro Barbero,male,,,2011,3.34,241,505.95,598.98,0.043,0.0644,152426,56.55,60.95,7.122,0.067,0.077,0.999,2.43,9970
1628,0593057538,en,The Last Concubine,Lesley Downer,,,,2008,3.84,2866,624.43,527.33,0.043,0.0657,170234,17.33,43.94,2.735,0.077,0.088,0.999,2.375,11253
1629,0425267318,en,Dawn's Early Light,Pip Ballantine,,,,2014,3.93,1800,603.8,575.84,0.059,0.0958,124479,21.05,82.58,4.005,0.072,0.095,0.999,2.532,8632
1630,0345502728,en,Tempting Evil,Allison Brennan,female,,,2008,4.06,2407,519.18,569.9,0.048,0.0759,106071,18.29,103.61,20.64,0.099,0.084,-0.997,2.35,6817
1631,0425025349,en,Corum - The Oak and the Ram: The Eternal Champion,Michael Moorcock,male,British,1939.0,1973,3.87,1197,614.93,488.41,0.087,0.1264,45761,31.47,57.25,3.668,0.065,0.079,0.991,2.403,3055
1632,0330261045,en,Wild Justice,Wilbur Smith,male,,1933.0,1980,3.92,3126,702.59,540.5,0.059,0.1014,158484,9.78,97.42,32.706,0.077,0.092,0.999,2.539,10743
1633,0007196636,en,A Thousand Years of Good Prayers,Yiyun Li,,China,1972.0,2005,3.92,2811,652.44,459.95,0.076,0.1143,62550,5.92,95.44,6.871,0.066,0.114,1.0,2.412,4058
1634,0345513673,en,Jane Vows Vengeance,Michael Thomas Ford,male,,,2012,3.63,555,527.56,614.12,0.063,0.0987,80408,17.16,116.28,3.277,0.043,0.07,0.999,2.402,5314
1635,0886778379,en,The Shining Court,Michelle West,female,,,1999,4.19,1537,572.22,607.76,0.029,0.0533,277148,3.82,68.09,11.301,0.093,0.104,1.0,2.438,18269
1636,1780748914,en,Umami,Laia Jufresa,female,,,2015,3.69,1966,572.52,606.73,0.079,0.1273,70740,20.5,58.52,11.614,0.058,0.094,0.999,2.405,4486
1637,1843432226,en,Daniel,Henning Mankell,male,Sweden,1948.0,2000,3.53,1303,482.24,579.96,0.048,0.0756,98644,4.26,55.45,8.544,0.07,0.052,-0.999,2.331,6237
1638,0425231208,en,Ringing in Murder,Kate Kingsbury,female,,,2008,3.74,375,561.92,597.65,0.064,0.0909,74726,17.93,85.65,24.419,0.072,0.083,0.99,2.466,4913
1639,0224081586,en,London and the South-East,David Szalay,male,,,2008,3.69,368,681.0,613.04,0.068,0.107,109780,8.2,122.79,21.598,0.069,0.065,-0.928,2.472,7278
1640,1416510613,en,Beauty Like the Night,Liz Carlyle,female,,,2000,3.76,1689,640.25,766.03,0.059,0.0865,130856,60.98,97.36,9.844,0.091,0.11,0.999,2.549,8887
1641,0571244262,en,The Unsettled Dust,Robert Aickman,male,British,1914.0,1990,4.16,429,740.01,791.4,0.069,0.1038,97485,5.64,43.49,1.494,0.076,0.095,0.999,2.576,6453
1642,0553563246,en,The Broken Land,Ian McDonald,male,,,1992,3.76,255,731.96,403.19,0.068,0.1176,126195,10.22,54.36,13.544,0.08,0.092,0.998,2.525,8776
1643,1445057611,en,Kitty Peck and the Music Hall Murders,Kate Griffin,female,,,2013,3.69,760,565.59,554.08,0.05,0.078,104227,8.83,73.4,9.145,0.048,0.082,1.0,2.319,6316
1644,0375415408,en,The King in the Tree,Steven Millhauser,male,,,2003,3.77,339,646.82,465.53,0.075,0.1169,75075,23.71,61.14,6.032,0.1,0.099,-0.757,2.408,4930
1645,0676979092,en,Afterwards,Rachel Seiffert,female,,,2007,2.98,308,488.89,684.34,0.056,0.0853,75518,0.26,42.9,9.496,0.064,0.07,0.99,2.318,4728
1646,0441261965,en,Fuzzy Sapiens,H. Beam Piper,,United States,1904.0,1964,4.11,1659,611.47,541.4,0.073,0.114,62652,19.47,79.17,7.036,0.041,0.071,0.998,2.494,4247
1647,0373767676,en,The Unexpected Millionaire,Susan Mallery,female,,,2006,3.86,1747,602.71,676.35,0.074,0.106,43188,3.7,128.51,8.837,0.065,0.087,0.995,2.449,2714
1648,0099283263,en,Mr Pye,Mervyn Peake,male,,,1953,3.71,796,691.22,538.95,0.074,0.1108,83533,37.95,89.07,3.486,0.071,0.101,1.0,2.348,5302
1649,0811212963,en,The Abbess of Crewe: A Modern Morality Tale,Muriel Spark,female,,1918.0,1974,3.47,890,687.4,438.51,0.145,0.2058,24629,9.34,58.87,2.72,0.063,0.103,0.996,3.657,1713
1650,0446603694,en,The Warding of Witch World,Andre Norton,male,United States,1912.0,1997,3.94,436,594.2,642.98,0.037,0.0675,203569,19.55,35.61,2.089,0.068,0.078,0.999,2.365,13256
1651,0380789345,en,Brighter Than the Sun,Julia Quinn,female,United States,,1997,3.89,11096,580.89,718.4,0.06,0.0851,93082,30.73,107.54,6.66,0.065,0.112,1.0,2.454,6077
1652,0758268793,en,Killer Critique,Alexander Campion,male,,,2012,3.46,151,719.55,547.66,0.081,0.1259,98144,14.57,83.14,10.645,0.08,0.09,0.993,2.572,6771
1653,0811219178,en,Tyrant Memory,Horacio Castellanos Moya,male,,,2008,3.65,193,572.61,550.53,0.06,0.13,90586,23.96,45.15,17.015,0.09,0.086,-0.506,2.668,6280
1654,0425200353,en,Death at Blenheim Palace,Robin Paige,,,,2005,3.84,752,634.56,548.71,0.074,0.1129,85145,21.26,74.93,1.829,0.085,0.101,0.999,2.494,5824
1655,0373777086,en,Casey,Lori Foster,female,United States,,2002,4.15,4962,632.56,685.25,0.064,0.097,79913,4.63,88.72,12.01,0.072,0.099,0.999,2.408,5195
1656,0061229776,en,Vampire Interrupted,Lynsay Sands,,Canada,,2008,4.34,18761,556.92,662.54,0.046,0.0678,97141,5.87,75.35,5.681,0.073,0.103,1.0,2.424,6407
1657,0771068336,en,The Illuminations: A Novel,Andrew O'Hagan,male,British,1968.0,2015,3.39,1615,550.89,460.99,0.062,0.113,81087,8.26,74.61,24.983,0.048,0.102,1.0,2.364,5184
1658,1841498866,en,Cold Steel,Kate Elliott,female,,,2013,3.98,3342,572.09,474.96,0.039,0.0628,233703,49.89,70.09,2.69,0.08,0.11,1.0,2.381,14924
1659,0765321521,en,Necessary Evil,Ian Tregillis,male,United States,,2013,4.05,2682,598.77,503.38,0.062,0.0977,133874,12.55,66.33,15.205,0.085,0.069,-0.999,2.463,9068
1660,0440208149,en,An Acceptable Time,Madeleine L'Engle,female,United States,1918.0,1989,3.81,19803,589.23,592.06,0.058,0.088,81377,19.42,123.75,0.361,0.057,0.095,1.0,2.396,5350
1661,0393313964,en,Girl with Curious Hair,David Foster Wallace,male,United States,1962.0,1989,3.88,12412,818.18,540.56,0.077,0.1329,124593,8.11,49.36,30.124,0.071,0.105,1.0,2.511,8613
1662,0062281720,en,Carrie's Run,Andrew Kaplan,male,,,2013,3.79,1580,539.19,463.85,0.056,0.0959,97165,15.13,145.11,24.406,0.058,0.043,-0.998,2.413,6486
1663,0061054267,en,Ancient Shores,Jack McDevitt,male,United States,1935.0,1996,3.65,2223,584.14,462.24,0.063,0.1012,106395,1.41,86.38,6.442,0.045,0.074,1.0,2.488,7165
1664,0553480766,en,Ranch Hands,Bonnie Bryant,,,,1993,3.78,210,527.71,638.73,0.089,0.1239,30263,29.08,49.57,2.919,0.034,0.112,0.999,2.397,1927
1665,1476769818,en,The Bullet,Mary Louise Kelly,female,Germany,1971.0,2015,3.69,3944,613.53,535.48,0.069,0.1171,99295,9.77,125.69,4.241,0.07,0.079,0.994,2.456,6551
1666,0393329089,en,Seven Lies,James Lasdun,male,,,2005,3.24,245,756.77,561.16,0.117,0.1719,58076,16.19,55.79,4.921,0.06,0.11,1.0,2.647,4011
1667,0224093959,en,Dissident Gardens,Jonathan Lethem,male,United States,1964.0,2013,3.27,3814,704.17,554.47,0.083,0.137,134002,12.31,60.82,23.466,0.072,0.087,0.999,2.605,9482
1668,1428040595,en,Hunter Patrol,H. Beam Piper,,United States,1904.0,1959,3.56,86,817.25,546.73,0.192,0.3075,10572,48.24,40.67,3.414,0.056,0.069,0.837,2.504,794
1669,0980033098,en,Intimate Stranger,Breyten Breytenbach,,,,2009,3.83,24,665.35,508.65,0.126,0.1974,47223,10.16,167.29,60.604,0.067,0.086,0.996,2.75,3327
1670,1683317173,en,Sister of Mine,Laurie Petrou,female,,,2018,3.51,1038,553.81,528.9,0.073,0.1155,73039,16.43,68.46,12.002,0.07,0.082,0.996,2.347,4624
1671,1620648873,en,Understood,Maya Banks,female,United States,,2006,3.56,3701,473.1,579.78,0.108,0.1444,25872,5.02,82.33,57.428,0.108,0.086,-0.986,2.335,1625
1672,0142501611,en,The Whim of the Dragon,Pamela Dean,female,United States,1953.0,1989,3.86,671,573.7,540.64,0.055,0.0805,119452,15.65,106.32,1.062,0.068,0.085,0.998,2.347,7942
1673,1591450748,en,The Yada Yada Prayer Group,Neta Jackson,female,,,2003,3.99,7725,603.65,513.78,0.06,0.106,99693,64.9,120.77,6.06,0.05,0.107,1.0,2.48,6510
1674,0778313751,en,Heron's Cove,Carla Neggers,female,,,2012,3.83,1386,656.28,552.03,0.054,0.0852,94487,2.01,131.02,3.786,0.059,0.082,0.999,2.428,6212
1675,0099520389,en,Jezebel,Irène Némirovsky,female,Ukraine,1903.0,1936,3.76,1662,788.46,650.33,0.069,0.1023,53281,39.41,138.7,3.955,0.126,0.122,0.929,2.385,3450
1676,0976631156,en,Clown Girl,Monica Drake,female,,,2006,3.39,6195,643.25,421.01,0.062,0.112,93323,27.11,170.16,64.94,0.057,0.083,0.999,2.339,5957
1677,0141186127,en,Cup of Gold,John Steinbeck,male,United States,,1929,3.42,2939,678.09,464.93,0.075,0.1211,83130,34.4,61.11,4.86,0.083,0.096,0.997,2.403,5468
1678,1225019710,en,Corum - The Knight of Swords: The Eternal Champion,Michael Moorcock,male,British,1939.0,1971,3.9,3000,564.89,495.47,0.081,0.1187,52435,40.43,82.2,2.076,0.106,0.084,-0.996,2.42,3469
1679,1843172836,en,The Book With No Name,Anonymous,,,,2006,3.84,5697,612.33,662.81,0.048,0.0773,121045,14.95,96.66,76.19,0.093,0.076,-0.999,2.382,7753
1680,1593154410,en,Scavenger,David Morrell,male,,,2007,3.6,2160,538.97,409.04,0.068,0.1152,84735,42.72,183.51,50.232,0.078,0.068,-0.993,2.538,5907
1681,0727869469,en,Sherlock Holmes and the Shakespeare Letter,Barry Grant,male,,,2011,3.41,108,622.71,561.51,0.079,0.1249,73373,38.84,63.24,1.833,0.068,0.073,0.948,2.485,4843
1682,0440188040,en,Time After Time,Karl Alexander,male,,,1979,3.59,338,661.42,619.43,0.081,0.1246,83593,45.7,178.72,39.261,0.059,0.096,0.999,2.497,5720
1683,0857686666,en,The Company of the Dead,David Kowalski,male,,,2007,3.24,964,609.39,411.82,0.049,0.0818,216743,0.09,80.14,14.226,0.079,0.064,-1.0,2.512,15112
1684,1455527297,en,Take Me Home,Dorothy Garlock,female,United States,1919.0,2014,3.56,499,492.86,603.41,0.052,0.0806,97148,30.16,55.59,9.556,0.086,0.102,0.998,2.384,6339
1685,0316219495,en,Spirit's Oath,Rachel Aaron,female,,,2012,3.99,839,629.18,619.48,0.109,0.148,27830,12.58,60.01,1.401,0.063,0.116,0.998,2.489,1820
1686,0871138492,en,The Dead Circus,John Kaye,male,,,2002,3.25,76,631.25,472.33,0.064,0.1036,104016,7.69,101.91,36.761,0.077,0.078,0.974,2.405,6898
1687,1616202777,en,The Coldest Night,Robert Olmstead,male,,1954.0,2012,3.41,962,540.09,433.52,0.073,0.1111,74414,0.54,55.77,7.149,0.063,0.061,-0.618,2.319,4684
1688,0345397231,en,Mother of Winter,Barbara Hambly,female,United States,1951.0,1996,3.78,998,669.17,476.35,0.062,0.1043,126440,18.66,50.62,6.258,0.086,0.067,-0.999,2.402,8461
1689,0996080384,en,The Loft,Bette Lee Crosby,female,,,2015,4.39,499,519.28,522.83,0.072,0.1036,56232,13.52,57.62,2.08,0.041,0.108,1.0,2.418,3584
1690,1455581526,en,The Forgotten Girls,Sara Blaedel,female,,,2011,3.57,12212,526.71,585.13,0.055,0.0829,91227,9.21,67.74,3.769,0.073,0.054,-0.998,2.402,5946
1691,0812577507,en,Badger Boy,Elmer Kelton,male,,,2001,4.03,385,695.62,583.65,0.057,0.0899,87706,5.81,111.96,34.147,0.098,0.08,-0.999,2.421,5704
1692,0312651198,en,Chasing The Night,Iris Johansen,female,United States,1938.0,2010,4.14,12505,573.77,632.81,0.046,0.0679,108231,4.43,111.89,7.892,0.073,0.093,0.999,2.371,6809
1693,0884046532,en,OLE Doc Methuselah,L. Ron Hubbard,,,,1970,3.7,213,720.05,584.29,0.096,0.2011,71078,54.45,50.37,3.186,0.074,0.095,0.998,2.376,5182
1694,1592122507,en,Sea Fangs,L. Ron Hubbard,,,,1934,3.57,30,584.91,449.39,0.146,0.2079,24055,47.81,34.09,0.408,0.096,0.077,-0.979,2.493,1626
1695,0684826127,en,Water Witches,Chris Bohjalian,male,United States,1962.0,1995,3.57,3885,619.13,549.44,0.06,0.0962,99592,23.19,95.79,9.404,0.058,0.071,0.996,2.497,6622
1696,0307949346,en,Truth Like the Sun,Jim Lynch,male,,,2012,3.34,1531,662.61,619.92,0.085,0.1426,85721,19.83,120.16,11.924,0.051,0.104,1.0,2.551,5956
1697,0316206296,en,Astray: Stories,Emma Donoghue,female,IrishCanadian,1969.0,2012,3.57,5979,592.91,494.98,0.097,0.1526,58710,16.86,87.38,18.936,0.072,0.089,0.995,2.382,3775
1698,1843547570,en,The Impostor,Damon Galgut,male,,,2007,3.63,595,671.85,614.21,0.077,0.1114,73216,7.79,85.23,2.613,0.076,0.077,0.918,2.424,4713
1699,1428039937,en,The Edge Of The Knife,H. Beam Piper,,United States,1904.0,1957,3.59,153,558.75,598.61,0.141,0.2441,15302,38.56,79.07,1.759,0.042,0.072,0.981,2.452,1126
1700,0099474220,en,The Dearest And The Best,Leslie Thomas,,,,1984,3.98,84,586.21,536.77,0.056,0.09,145426,16.57,60.79,14.19,0.074,0.088,0.999,2.418,9888
1701,0553384171,en,Iron Angel,Alan Campbell,male,,,2008,3.62,1860,651.54,517.53,0.059,0.0939,127451,13.18,77.6,11.264,0.101,0.06,-1.0,2.462,8821
1702,0385354029,en,Divorce Is in the Air: A novel,Gonzalo Torné,male,,,2013,3.02,95,682.21,508.72,0.07,0.1116,119948,7.59,37.77,16.897,0.079,0.11,1.0,2.477,7818
1703,1585674257,en,Saint Fire,Tanith Lee,,,,1999,3.94,190,623.67,598.83,0.074,0.1148,88155,3.63,77.59,4.918,0.072,0.09,0.998,2.429,5863
1704,0765340798,en,The Battle of Corrin,Brian Herbert,male,United States,1947.0,2004,3.75,11509,803.94,535.23,0.049,0.0791,205351,19.24,36.23,15.687,0.109,0.103,-0.998,2.706,14989
1705,0523480539,en,Conan The Unconquered,Robert Jordan,male,United States,1948.0,1983,3.78,913,597.4,508.24,0.076,0.119,73351,32.99,132.92,42.439,0.093,0.078,-0.993,2.441,4926
1706,0743470737,en,Prophecy and Change,Marco Palmieri,male,,,2003,3.84,242,621.65,592.88,0.059,0.0969,135205,17.38,91.71,1.65,0.069,0.088,0.999,2.511,9228
1707,1781162689,en,Alien: Out of the Shadows,Tim Lebbon,male,,1969.0,2013,3.79,8377,613.05,638.22,0.059,0.0931,87823,25.51,69.69,13.287,0.082,0.063,-0.999,2.456,6065
1708,0553576623,en,Miracle Cure,Michael Palmer,male,,,1998,3.99,2803,643.34,575.67,0.06,0.1006,112165,7.22,78.28,4.791,0.074,0.083,0.991,2.53,7620
1709,1900850303,en,The Angelic Darkness: A Novel,Richard Zimler,male,United States,1956.0,1998,3.37,65,589.52,566.51,0.071,0.1104,80387,11.07,74.64,21.128,0.077,0.098,0.999,2.416,5180
1710,1468057499,en,The Brass Giant,Brooke Johnson,female,,,2011,3.71,202,493.94,498.56,0.065,0.0975,82358,4.74,71.52,1.319,0.064,0.086,0.999,2.484,5561
1711,1595140328,en,So Yesterday,Scott Westerfeld,male,United States,1963.0,2004,3.58,11002,688.62,544.87,0.087,0.135,57390,11.85,127.37,5.475,0.064,0.088,0.998,2.485,3876
1712,0373198612,en,Jordan,Lori Foster,female,United States,,2000,4.09,4507,656.74,653.31,0.075,0.1076,61074,14.41,78.43,14.925,0.074,0.102,0.999,2.443,4011
1713,0345379071,en,Waylander,David Gemmell,male,England,1948.0,1986,4.28,18082,607.35,477.34,0.057,0.0874,96452,29.13,121.61,4.09,0.095,0.083,-0.998,2.394,6373
1714,1600967620,en,The Ghost Kings,H. Rider Haggard,,British,1856.0,1908,3.72,130,581.9,592.35,0.045,0.1175,114780,20.3,56.54,4.481,0.09,0.107,0.999,2.194,7780
1715,0679764097,en,Strega,Andrew Vachss,male,,1942.0,1987,4.03,2567,515.41,497.1,0.05,0.0936,105372,14.43,114.36,39.386,0.052,0.067,0.998,2.279,6635
1716,0399246177,en,How to Take the Ex Out of Ex-Boyfriend,Janette Rallison,female,,1966.0,2007,3.75,2132,463.77,640.16,0.062,0.0922,62984,5.08,94.79,1.71,0.043,0.115,1.0,2.365,3962
1717,0345457897,en,Exultant,Stephen Baxter,male,England,1957.0,2004,3.86,1841,732.26,564.42,0.048,0.0796,171468,18.02,53.83,2.922,0.076,0.081,0.992,2.551,11906
1718,0590426796,en,The Lighthouse Mystery,Gertrude Chandler Warner,female,,,1962,3.93,4530,478.92,524.95,0.077,0.1188,19335,59.48,81.72,1.01,0.032,0.063,0.982,2.299,1198
1719,0066212898,en,Every Visible Thing,Lisa Carey,female,,,2006,3.71,592,556.02,523.05,0.065,0.099,94619,2.75,45.55,16.409,0.069,0.083,0.998,2.397,6083
1720,0385515995,en,The Palace of Illusions,Chitra Banerjee Divakaruni,female,Indian-American,1956.0,2008,4.18,34992,605.43,531.19,0.062,0.0956,110054,36.53,80.42,1.53,0.1,0.128,1.0,2.445,7232
1721,0765354578,en,In the Company of Ogres,A. Lee Martinez,,United States,1973.0,2006,3.9,4805,689.35,676.78,0.067,0.1015,99412,15.89,143.64,48.061,0.106,0.077,-1.0,2.458,6695
1722,0060892374,en,Full of Grace,Dorothea Benton Frank,female,,,2006,3.75,5901,608.83,521.94,0.06,0.0988,108864,77.8,153.22,5.12,0.053,0.114,1.0,2.38,6960
1723,0843960205,en,Bloodstone,Nate Kenyon,female,United States,,2006,3.47,548,636.67,596.12,0.051,0.0799,107764,4.18,63.29,16.51,0.072,0.076,0.943,2.362,6851
1724,0786836547,en,The Golem's Eye,Jonathan Stroud,male,,,2004,4.08,88815,749.34,567.79,0.059,0.0958,157753,31.38,79.3,7.613,0.088,0.089,0.96,2.498,10837
1725,0571125298,en,The Real Thing,Tom Stoppard,male,Czech Republic,1937.0,1982,3.93,3871,538.31,575.69,0.12,0.1759,21939,20.06,232.92,10.496,0.044,0.086,0.993,2.623,1418
1726,0571211321,en,Nocturne: A Play,Adam Rapp,male,United States,1968.0,2002,3.96,248,629.78,353.49,0.207,0.2864,13211,0.0,129.44,60.313,0.035,0.062,0.95,2.546,854
1727,0312643365,en,Beneath the Shadows,Sara Foster,female,,,2011,3.61,2314,547.7,598.97,0.06,0.0908,87584,11.3,82.21,1.637,0.061,0.103,1.0,2.368,5667
1728,0778317528,en,Keeper's Reach,Carla Neggers,female,,,2015,3.86,965,594.6,541.36,0.058,0.0909,89220,1.46,113.43,4.139,0.086,0.081,-0.966,2.423,5824
1729,0312541899,en,Danse Macabre: A Daniel Jacobus Mystery,Gerald Elias,male,,,2010,3.74,167,616.56,582.31,0.082,0.1259,74462,39.48,125.7,10.224,0.069,0.09,0.997,2.493,5067
1730,0751531235,en,By the Rivers of Babylon,Nelson DeMille,male,United States,1943.0,1978,3.88,6768,666.97,534.3,0.047,0.0769,162286,15.16,122.44,11.63,0.079,0.078,-0.533,2.516,10920
1731,0061020052,en,Infinity Beach,Jack McDevitt,male,United States,1935.0,2000,3.84,2216,589.95,519.83,0.048,0.0796,156302,1.22,114.97,4.127,0.045,0.076,1.0,2.547,10545
1732,0676976565,en,An Audience of Chairs,Joan Clark,female,,,2005,3.98,860,510.52,449.36,0.071,0.1097,105305,6.55,36.18,3.543,0.058,0.077,0.999,2.499,7091
1733,0743253973,en,A Separate Peace,John Knowles,male,,,1959,3.58,192496,631.87,640.02,0.089,0.1306,57686,30.16,59.29,28.823,0.081,0.069,-0.993,2.442,3770
1734,0778327388,en,At the King's Command,Susan Wiggs,female,United States,,1994,3.77,1631,672.18,454.86,0.075,0.1099,99899,16.72,79.98,7.168,0.074,0.086,0.995,2.488,6728
1735,0062850008,en,The Endless Beach,Jenny Colgan,female,Scotland,1972.0,2018,3.91,11096,637.21,734.59,0.061,0.1037,95809,39.87,90.7,8.198,0.077,0.096,0.998,2.396,6312
1736,3492700934,en,The War of the Dwarves,Markus Heitz,male,Germany,1971.0,2004,4.07,5513,587.64,426.83,0.045,0.0702,195067,24.56,61.16,2.645,0.091,0.088,-0.979,2.93,13441
1737,3257069588,en,The End of Loneliness,Benedict Wells,male,,,2016,4.29,11889,594.28,749.71,0.066,0.1033,80164,6.24,63.62,2.824,0.045,0.111,1.0,2.446,5118
1738,1616952326,en,Notes from a Coma,Mike McCormack,male,,,2005,3.49,337,644.84,486.71,0.084,0.1337,56913,3.87,50.25,8.406,0.061,0.088,0.997,2.405,3637
1739,0380798972,en,Viscous Circle,Piers Anthony,male,British American,1934.0,1982,3.6,694,719.1,671.58,0.067,0.1016,99318,49.74,74.21,2.46,0.079,0.105,0.999,2.61,6939
1740,0739448501,en,Heroics for Beginners,John Moore,male,,,2004,3.82,1259,634.96,567.0,0.076,0.1104,71217,24.43,90.99,5.915,0.075,0.108,0.999,2.452,4750
1741,0060146540,en,Where Late The Sweet Birds Sang,Kate Wilhelm,female,United States,1928.0,1976,3.86,8961,560.76,654.46,0.065,0.0944,77912,23.36,67.0,2.656,0.075,0.053,-0.998,2.397,5096
1742,0765357852,en,Jumper: Griffin's Story,Steven Gould,male,,,2007,3.64,3436,518.67,543.44,0.072,0.1279,66594,24.33,185.45,49.971,0.076,0.043,-0.999,2.396,4268
1743,0373833458,en,Dr. Texas: A Bestselling Western Romance,Debbie Macomber,female,United States,1948.0,1998,4.09,1710,592.24,604.27,0.078,0.1147,52344,11.27,82.91,4.276,0.079,0.132,0.999,2.475,3456
1744,1938849051,en,Elizabeth the First Wife,Lian Dolan,,,,2013,3.78,1351,664.07,522.0,0.078,0.1319,83621,24.52,89.09,7.969,0.057,0.143,1.0,2.505,5562
